registered_at,Total_Revenue,Sold_Products
2015-12-14T07:21:01Z,6460,508
2014-09-16T06:14:38Z,3978,375
2016-04-12T01:28:30Z,4958,438
2014-09-04T03:19:51Z,4255,607
2016-07-28T13:10:41Z,6460,427
2012-07-19T21:06:16Z,5719,561
2013-10-05T00:21:35Z,3946,388
2016-04-17T15:04:12Z,5801,599
2013-07-03T01:01:45Z,6564,564
2011-03-16T02:39:49Z,4447,467
2015-12-13T06:07:17Z,4960,369
2015-03-17T03:39:32Z,5638,578
2011-01-14T12:26:23Z,5717,674
2016-03-24T22:22:05Z,5104,691
2016-07-16T02:18:48Z,5939,452
2016-08-02T20:38:44Z,4884,498
2015-05-27T08:06:16Z,4004,390
2015-12-06T08:40:16Z,5849,499
2014-07-16T09:30:41Z,4803,399
2013-01-07T19:25:27Z,5045,605
2014-04-22T12:30:45Z,4963,463
2011-12-13T23:30:26Z,3397,447
2011-10-19T02:55:34Z,4492,481
2015-04-21T10:07:44Z,3707,593
2013-03-19T08:33:47Z,6170,359
2015-03-06T03:29:28Z,5698,419
2015-04-08T09:20:30Z,5373,551
2012-05-25T13:55:37Z,5045,566
2012-03-23T09:11:09Z,6179,532
2013-03-22T05:38:59Z,4279,477
2013-11-14T20:59:23Z,5474,407
2011-03-21T16:09:21Z,4717,568
2013-06-02T17:26:12Z,5076,599
2011-10-19T10:33:56Z,5985,526
2011-10-21T20:00:14Z,4855,552
2011-06-23T07:08:01Z,4622,335
2014-10-18T03:07:23Z,5237,496
2011-03-08T05:40:10Z,5490,507
2011-09-13T14:19:26Z,4043,499
2012-08-19T06:32:49Z,4770,568
2012-07-01T08:11:36Z,4270,717
2011-06-01T21:26:02Z,4427,503
2011-05-19T22:55:06Z,4163,481
2013-11-25T05:16:03Z,5162,440
2013-09-11T05:56:40Z,4696,450
2011-11-05T06:43:37Z,5935,505
2013-08-04T15:54:22Z,5317,577
2014-04-02T20:27:08Z,4956,579
2014-01-06T11:00:47Z,4654,532
2011-09-22T21:01:09Z,4819,470
2015-01-03T02:51:18Z,6915,488
2015-08-02T05:57:28Z,5849,458
2015-04-28T05:20:39Z,5359,463
2011-01-02T02:26:58Z,4606,498
2016-03-27T13:42:02Z,4708,616
2012-01-25T06:04:09Z,6755,470
2011-04-19T13:22:24Z,5316,384
2016-03-04T01:11:40Z,6145,605
2012-01-13T09:39:44Z,5878,488
2015-02-17T14:59:57Z,7007,584
2012-03-06T19:40:58Z,5970,477
2011-11-03T15:31:04Z,4275,442
2015-07-12T12:55:13Z,5252,567
2012-02-10T17:03:16Z,3631,596
2014-01-11T15:46:07Z,4890,506
2016-04-12T10:06:20Z,5682,550
2014-10-28T10:11:32Z,5342,446
2014-02-16T13:09:02Z,5089,424
2011-07-28T00:17:27Z,4389,541
2011-09-14T18:23:23Z,4282,526
2013-07-11T03:30:13Z,4256,359
2015-06-28T07:43:21Z,5791,527
2012-11-24T14:11:11Z,5605,476
2012-04-11T18:53:50Z,5520,550
2015-05-05T00:39:45Z,4502,553
2015-05-28T07:12:23Z,5298,532
2015-05-07T11:29:50Z,4751,460
2011-08-06T05:24:31Z,4538,579
2016-10-23T21:58:31Z,5702,532
2011-11-25T21:26:01Z,4924,565
2012-11-08T16:03:56Z,4875,562
2012-04-17T01:11:37Z,5610,494
2013-04-15T02:45:16Z,6768,471
2013-09-03T06:44:49Z,3878,694
2016-10-03T00:49:15Z,4423,549
2016-01-15T18:18:46Z,6122,398
2012-01-03T00:27:25Z,4633,366
2013-06-26T06:42:34Z,3944,606
2016-03-17T19:19:33Z,4175,491
2013-06-27T17:12:19Z,5466,466
2011-04-19T05:48:42Z,5592,309
2015-04-04T04:21:00Z,4065,517
2016-06-05T10:10:31Z,4954,590
2012-11-22T00:52:36Z,5254,578
2016-05-19T01:19:43Z,4389,441
2014-05-15T11:42:54Z,5074,366
2015-09-28T08:58:52Z,4510,504
2014-03-22T11:31:22Z,5501,559
2016-10-26T21:37:00Z,4684,388
2011-01-27T11:04:43Z,4581,479
2011-10-10T20:29:22Z,4453,463
2016-10-28T20:06:09Z,4996,401
2014-12-23T09:39:26Z,5149,437
2015-02-05T03:30:54Z,6222,431
2013-05-06T03:15:22Z,3504,476
2016-10-02T23:32:39Z,5905,599
2016-02-27T12:31:13Z,5617,483
2013-01-19T06:01:28Z,4916,419
2016-07-13T09:34:34Z,6241,409
2012-02-06T11:26:10Z,3643,431
2014-10-01T23:46:03Z,6138,526
2013-12-20T08:05:28Z,4742,553
2011-09-02T19:55:32Z,4741,444
2012-05-06T21:43:07Z,5297,545
2016-06-26T22:32:39Z,4128,578
2016-12-18T20:13:02Z,4748,580
2011-11-08T16:53:04Z,4226,408
2016-05-02T17:44:35Z,6283,616
2011-07-10T09:28:14Z,2822,498
2011-02-27T18:00:07Z,4143,413
2012-01-19T12:04:54Z,5226,564
2014-09-18T01:32:26Z,4465,533
2016-08-12T03:25:06Z,6339,564
2014-07-12T19:47:39Z,3683,397
2013-10-12T11:36:50Z,4264,531
2016-03-03T05:01:43Z,3679,508
2012-12-13T20:28:50Z,6093,523
2015-05-14T12:51:50Z,4996,607
2013-04-24T09:42:38Z,5438,498
2014-09-27T05:13:16Z,5860,464
2014-01-21T10:08:05Z,4801,489
2012-03-08T22:13:41Z,4704,415
2011-02-22T06:51:19Z,3444,588
2016-01-04T07:29:53Z,4486,499
2014-08-03T07:26:23Z,5309,553
2015-06-17T21:20:10Z,5713,469
2016-04-22T05:46:52Z,5418,601
2012-02-23T19:27:42Z,5266,490
2011-11-29T04:43:34Z,5391,505
2016-02-06T07:24:59Z,3922,375
2014-08-08T12:10:12Z,4684,595
2016-05-07T02:48:09Z,6531,415
2016-03-11T05:16:59Z,4632,442
2014-08-27T02:37:57Z,5422,595
2014-11-24T12:12:41Z,5206,576
2016-05-07T07:01:28Z,5787,525
2011-04-25T21:00:37Z,5401,507
2016-05-10T06:00:42Z,4556,490
2016-12-08T14:50:47Z,4767,497
2015-11-24T21:36:15Z,4362,502
2014-01-14T21:58:40Z,4650,644
2014-06-26T02:44:22Z,5985,601
2016-06-06T19:31:20Z,5467,593
2011-08-19T14:22:19Z,3532,469
2013-10-23T02:14:44Z,5578,439
2011-09-28T22:56:03Z,6361,603
2011-02-26T04:08:10Z,3992,587
2012-01-26T04:45:06Z,5762,792
2012-09-06T15:51:48Z,4490,482
2016-07-12T02:41:23Z,4928,596
2015-05-02T17:44:15Z,5294,387
2015-09-22T16:27:23Z,5934,501
2016-11-07T15:26:20Z,5914,464
2013-06-25T13:29:37Z,3835,499
2016-06-23T21:44:31Z,5515,404
2015-12-12T23:21:29Z,6110,573
2012-02-04T01:14:42Z,4047,599
2013-12-03T08:01:18Z,4091,606
2012-02-14T20:12:47Z,4190,468
2016-12-11T02:18:09Z,4814,411
2016-03-16T23:57:51Z,5917,477
2016-12-02T17:18:22Z,4917,619
2016-05-15T23:19:12Z,5582,468
2015-02-25T00:01:24Z,5077,421
2014-04-27T10:33:33Z,4814,381
2014-02-07T22:08:07Z,4945,586
2015-04-08T06:19:34Z,5673,588
2015-01-22T20:30:12Z,4542,450
2014-12-28T20:00:27Z,3496,494
2014-05-07T06:05:20Z,4401,442
2014-03-27T19:02:17Z,6234,412
2015-06-16T05:53:41Z,4994,487
2013-01-24T16:01:25Z,4705,500
2015-10-12T22:27:37Z,4675,414
2016-03-14T21:04:48Z,4401,375
2015-01-06T05:12:50Z,5591,482
2012-05-13T05:58:08Z,4815,573
2016-01-26T23:34:35Z,4488,457
2014-12-19T13:53:06Z,4783,611
2015-07-24T09:45:18Z,5827,561
2013-07-21T22:17:09Z,4774,579
2011-12-04T10:25:01Z,5486,443
2012-05-26T23:32:35Z,4846,498
2015-01-17T22:05:16Z,5271,424
2013-12-05T10:37:40Z,3526,517
2013-12-11T23:57:19Z,5219,478
2014-05-16T17:36:26Z,4011,513
2012-10-22T20:48:43Z,5882,582
2011-07-24T03:06:07Z,5210,452
2012-06-06T10:55:40Z,7062,354
2011-06-12T18:16:16Z,6088,528
2011-10-03T10:58:33Z,5192,585
2014-03-12T21:06:36Z,4605,561
2012-03-09T06:20:05Z,5085,393
2016-11-20T19:48:16Z,5237,479
2013-11-05T19:07:03Z,3649,323
2011-03-18T15:01:30Z,3977,493
2013-10-11T21:06:33Z,4229,509
2015-12-27T03:38:58Z,4603,566
2016-11-21T22:27:19Z,4308,516
2011-06-20T06:52:24Z,4821,616
2012-11-03T15:13:10Z,4288,623
2012-09-11T16:22:37Z,5446,439
2011-07-17T06:50:03Z,4466,489
2012-12-01T10:41:16Z,5453,484
2011-04-06T03:22:54Z,4231,476
2013-07-12T09:41:08Z,5694,436
2012-07-09T12:00:56Z,3990,644
2015-12-22T09:53:11Z,6402,446
2016-05-28T03:51:32Z,7154,453
2015-06-28T21:54:00Z,4862,449
2016-10-10T19:37:30Z,5559,478
2013-07-01T07:44:01Z,5821,577
2015-10-24T19:03:07Z,5978,514
2016-09-08T12:29:34Z,6174,444
2013-02-21T23:02:08Z,3960,624
2013-09-13T05:52:12Z,5599,506
2016-12-27T17:57:37Z,5343,516
2013-11-13T20:03:07Z,5552,518
2016-09-22T17:12:39Z,3746,533
2013-03-01T17:18:32Z,4937,573
2015-09-01T08:02:50Z,4849,501
2016-04-05T17:09:26Z,5558,548
2012-02-24T16:24:07Z,3821,654
2016-08-13T17:26:13Z,4073,474
2016-10-14T10:24:36Z,5468,585
2016-04-05T09:07:42Z,5764,485
2012-10-24T21:21:10Z,3986,482
2014-05-03T06:23:26Z,5699,371
2013-09-16T09:52:12Z,4120,561
2015-09-02T14:49:09Z,4974,656
2013-07-25T23:45:00Z,3796,494
2012-08-11T13:18:57Z,5592,446
2013-06-16T05:42:02Z,5881,452
2013-02-09T21:38:07Z,4214,547
2012-10-11T03:01:15Z,5549,476
2012-05-12T08:38:15Z,5826,519
2014-03-26T15:24:12Z,5842,488
2015-10-02T22:56:16Z,5257,587
2013-01-26T09:52:44Z,4474,411
2015-04-03T03:16:24Z,5301,589
2014-05-10T15:50:32Z,5738,613
2015-12-03T15:44:17Z,5216,469
2012-05-22T04:09:37Z,5412,496
2013-03-07T10:14:43Z,2517,453
2015-01-07T16:01:50Z,4234,377
2016-03-06T22:55:23Z,5306,439
2014-05-18T09:53:46Z,3841,560
2012-06-05T01:37:28Z,4278,413
2013-05-24T10:12:15Z,5120,418
2015-03-10T08:11:53Z,5170,536
2015-08-27T11:13:19Z,5265,393
2011-08-17T23:14:13Z,5094,449
2013-02-03T07:56:22Z,4016,400
2016-11-28T21:53:08Z,4503,495
2016-09-21T20:04:32Z,6236,465
2015-10-27T19:42:05Z,4756,447
2011-10-02T16:48:41Z,5533,411
2011-12-07T21:20:24Z,5384,361
2012-02-16T05:27:32Z,5009,513
2012-09-10T15:00:05Z,4901,449
2012-11-07T22:09:39Z,3299,545
2013-09-04T09:38:14Z,5530,353
2012-04-23T02:49:18Z,4743,535
2015-03-02T21:00:42Z,5211,398
2014-06-19T04:07:30Z,3267,412
2014-08-19T22:22:27Z,6315,479
2015-04-16T14:44:22Z,4133,567
2011-03-07T01:45:17Z,5758,465
2014-06-14T09:38:23Z,5478,481
2013-09-11T05:52:45Z,4998,274
2015-01-07T10:26:10Z,4775,492
2011-11-26T07:45:34Z,5455,547
2012-04-21T16:07:57Z,6588,453
2012-10-28T10:14:14Z,5206,512
2012-07-16T11:29:25Z,5920,640
2015-12-10T22:39:15Z,4009,496
2011-12-15T10:25:08Z,7082,599
2014-06-04T00:51:23Z,5422,598
2013-04-14T07:47:08Z,5058,517
2015-04-20T01:20:16Z,5077,552
2014-09-06T13:55:43Z,5331,529
2012-10-26T19:10:18Z,5724,439
2014-03-06T09:39:10Z,5174,488
2013-10-06T22:36:27Z,4442,509
2013-11-06T19:07:04Z,3983,515
2016-12-11T23:17:57Z,5580,592
2014-04-07T22:43:07Z,3765,485
2012-04-25T16:45:23Z,4053,440
2015-12-24T07:54:15Z,3644,557
2012-04-19T03:55:22Z,4369,368
2013-04-06T11:35:25Z,4399,480
2012-07-01T22:29:02Z,4281,400
2015-12-20T13:56:45Z,4989,513
2014-08-18T09:59:58Z,5978,437
2014-05-15T21:42:12Z,5236,404
2014-06-05T04:51:22Z,5972,550
2011-11-21T13:37:57Z,6202,517
2011-08-22T03:22:58Z,5308,417
2011-07-10T18:16:57Z,5684,584
2013-11-05T07:57:26Z,5660,535
2016-09-19T14:41:03Z,5199,437
2015-09-20T11:16:31Z,5057,483
2015-12-21T06:55:18Z,6034,491
2013-04-06T13:28:22Z,4168,447
2014-10-02T09:42:55Z,4835,505
2015-01-25T10:35:59Z,5357,469
2013-06-24T11:04:56Z,3759,494
2011-12-07T07:19:59Z,5565,484
2014-01-13T10:58:36Z,6006,604
2013-05-13T12:55:28Z,5059,599
2011-02-12T01:30:15Z,5648,453
2015-10-02T06:45:57Z,5579,487
2014-12-11T17:39:19Z,5285,546
2011-02-06T02:55:07Z,5984,626
2011-11-24T17:36:39Z,6309,450
2015-08-27T12:40:50Z,5582,527
2012-08-19T03:51:57Z,3543,518
2014-11-26T13:28:29Z,5290,413
2014-08-29T03:14:53Z,4729,628
2015-12-28T02:56:38Z,4096,485
2015-03-28T14:46:10Z,5194,473
2015-09-24T17:49:04Z,4453,458
2012-04-13T14:12:36Z,7224,469
2015-01-13T11:18:14Z,4817,567
2011-07-11T01:29:22Z,3893,527
2016-12-01T19:25:21Z,6190,453
2012-04-22T13:56:20Z,4136,482
2013-11-03T16:03:48Z,5938,595
2014-04-26T19:10:15Z,6124,404
2016-05-20T10:52:20Z,4054,479
2015-02-06T19:08:37Z,5375,588
2016-10-19T12:06:43Z,5161,494
2012-12-05T21:37:56Z,4080,499
2011-10-21T08:13:31Z,5166,461
2011-11-19T15:38:36Z,6250,685
2011-11-28T02:19:53Z,4298,419
2015-07-27T07:12:40Z,6690,435
2014-05-04T16:00:10Z,5633,601
2012-06-19T10:59:54Z,4241,484
2014-06-15T07:09:47Z,5998,461
2014-11-05T22:04:03Z,5877,654
2013-09-12T19:29:49Z,4851,550
2014-04-17T20:27:37Z,4488,538
2013-11-21T21:19:30Z,5697,474
2014-12-17T23:08:02Z,3701,498
2013-04-19T23:37:57Z,4826,598
2014-04-07T18:50:12Z,4675,449
2016-12-02T17:13:14Z,4260,584
2012-09-10T16:45:55Z,5339,459
2015-08-15T19:56:59Z,5265,528
2011-08-03T00:10:28Z,4404,373
2015-11-14T06:01:04Z,3714,422
2011-08-08T08:04:02Z,3817,405
2012-06-15T03:39:44Z,4249,538
2016-04-15T14:29:22Z,4572,404
2013-12-14T16:58:13Z,5058,405
2016-11-06T10:27:31Z,4778,491
2015-04-23T05:00:25Z,4664,508
2016-03-28T10:03:33Z,4320,616
2013-12-01T00:47:57Z,5658,475
2015-01-20T05:20:13Z,5198,483
2016-04-21T03:47:41Z,5394,529
2015-01-06T00:35:22Z,4863,540
2013-01-09T16:39:42Z,5108,432
2016-03-15T18:23:44Z,4285,495
2016-04-01T12:02:04Z,3388,539
2013-08-18T19:54:16Z,5738,502
2011-02-05T05:52:41Z,5791,556
2011-08-16T00:53:01Z,4336,459
2011-01-03T11:49:51Z,4476,476
2013-10-02T06:27:05Z,3544,393
2011-11-26T10:40:26Z,5158,571
2011-04-18T16:47:11Z,5107,445
2015-08-24T12:43:03Z,5798,546
2011-09-07T15:47:45Z,5119,583
2016-03-27T10:17:47Z,4277,632
2011-09-22T09:10:52Z,4028,553
2016-07-10T22:51:49Z,5659,543
2015-05-10T05:06:52Z,5177,493
2016-10-12T18:36:00Z,5206,572
2011-12-22T08:52:32Z,4983,449
2016-10-09T17:12:46Z,3624,518
2015-10-01T18:45:07Z,4425,464
2016-06-15T22:40:50Z,5206,562
2012-04-05T21:30:27Z,3903,464
2011-03-20T04:01:09Z,4440,472
2012-10-14T18:31:34Z,6305,608
2011-06-18T22:11:52Z,3692,519
2012-08-22T06:56:55Z,4859,448
2012-07-24T09:19:30Z,4949,542
2012-05-18T08:32:44Z,5976,522
2011-08-02T10:55:48Z,5714,614
2015-08-07T08:12:37Z,4354,578
2011-09-01T17:22:12Z,5371,296
2012-09-16T01:04:35Z,4626,507
2016-11-24T09:10:19Z,5145,535
2013-07-21T21:45:11Z,4701,457
2015-01-01T04:56:56Z,5206,500
2012-03-11T03:19:37Z,4633,420
2015-06-28T15:12:07Z,5317,350
2016-02-09T01:21:49Z,4507,417
2012-05-21T14:28:41Z,5074,376
2014-05-07T21:45:05Z,4859,439
2012-06-28T17:37:51Z,5177,412
2016-10-07T10:32:41Z,5283,378
2011-10-25T20:15:49Z,4629,606
2014-07-14T16:02:29Z,5255,473
2012-08-20T19:46:50Z,4600,511
2013-08-21T01:15:04Z,4764,594
2015-05-12T08:44:33Z,5448,431
2014-09-19T03:49:20Z,5136,625
2016-10-23T14:07:59Z,4713,568
2013-06-03T09:31:11Z,5228,521
2016-06-12T09:14:23Z,5192,717
2013-04-27T14:42:29Z,5366,425
2012-06-24T02:21:34Z,5793,564
2016-02-12T18:41:44Z,4022,453
2013-05-02T14:25:23Z,4876,417
2012-03-27T11:39:45Z,4404,438
2013-03-19T04:31:36Z,5343,465
2013-08-24T10:50:43Z,5589,461
2011-09-04T03:15:29Z,5635,391
2013-02-19T10:53:16Z,4696,546
2011-01-06T15:06:51Z,4430,479
2013-12-18T16:04:52Z,4014,514
2015-02-11T17:21:03Z,4431,551
2012-09-08T06:02:41Z,6641,458
2014-05-26T19:43:52Z,5952,483
2012-05-26T16:37:47Z,3983,552
2016-09-07T04:48:08Z,4728,509
2016-03-05T01:34:34Z,6243,414
2015-10-03T03:13:25Z,4583,521
2013-10-07T00:33:15Z,5286,476
2013-12-12T12:21:58Z,3041,530
2016-09-24T18:20:27Z,4912,475
2014-02-12T15:09:47Z,6448,350
2012-11-13T09:22:06Z,3850,601
2013-11-19T09:28:54Z,5393,557
2016-06-24T05:30:36Z,4842,592
2012-10-13T16:40:56Z,4628,455
2015-11-03T03:04:26Z,4485,672
2016-05-08T19:31:40Z,4843,449
2015-03-17T19:03:23Z,5318,588
2016-01-23T05:39:38Z,4856,466
2011-12-05T04:52:13Z,6852,434
2011-02-04T19:17:25Z,5396,366
2013-01-16T06:51:12Z,5605,442
2016-01-05T01:26:55Z,4605,572
2011-12-06T22:35:40Z,6303,506
2011-05-12T17:34:18Z,5103,416
2012-11-08T05:37:24Z,6022,488
2013-08-12T15:28:30Z,4427,490
2012-01-09T17:38:35Z,5212,482
2015-04-10T23:58:29Z,6103,545
2012-10-28T06:52:33Z,5532,464
2013-09-19T02:51:38Z,4815,560
2014-06-13T12:07:02Z,4282,291
2015-09-10T06:54:07Z,6163,478
2014-06-18T23:37:01Z,2659,476
2012-02-22T20:04:22Z,4550,515
2011-10-19T19:31:51Z,6836,573
2012-09-21T22:52:46Z,3876,462
2011-02-27T13:36:13Z,4462,447
2016-05-11T02:50:31Z,5609,594
2013-05-17T08:05:03Z,5732,482
2016-08-09T00:20:17Z,4803,316
2016-07-02T04:32:07Z,6480,468
2011-01-05T11:42:20Z,4080,527
2011-12-15T10:07:08Z,4983,505
2012-10-06T18:23:15Z,4575,307
2013-10-04T07:38:25Z,5045,575
2015-11-04T20:41:28Z,5269,512
2011-07-07T00:14:55Z,5843,531
2016-03-27T04:49:12Z,4370,609
2012-06-10T19:22:02Z,3890,422
2012-05-25T18:35:06Z,4693,370
2011-06-27T06:41:14Z,4559,572
2011-07-26T08:09:07Z,4503,403
2013-09-06T02:28:48Z,4231,498
2016-07-03T17:51:39Z,4517,501
2014-12-27T00:55:29Z,3977,601
2015-11-26T09:34:29Z,3371,523
2015-04-28T09:32:55Z,5091,514
2015-11-25T19:21:50Z,4471,547
2015-06-28T09:56:11Z,3126,481
2016-05-19T02:31:01Z,4440,553
2013-10-08T08:26:04Z,6309,513
2016-10-26T05:17:21Z,5519,534
2015-11-10T09:28:04Z,3968,550
2012-09-28T17:31:57Z,5987,617
2016-02-14T14:28:20Z,4885,614
2015-02-24T17:04:10Z,6160,539
2015-05-06T08:20:44Z,4801,497
2014-12-06T02:54:32Z,4891,534
2015-07-20T10:10:37Z,5621,485
2015-12-24T05:26:26Z,5108,427
2014-06-21T19:10:41Z,5637,562
2016-04-02T08:34:10Z,5025,605
2011-09-03T14:10:53Z,4324,575
2014-11-26T16:03:31Z,6337,478
2011-05-25T06:11:04Z,5913,482
2016-06-28T12:33:14Z,5202,533
2013-05-31T23:00:39Z,4991,516
2012-06-02T15:07:07Z,3759,467
2016-09-24T08:23:11Z,5184,660
2012-02-22T07:24:15Z,5353,570
2016-05-18T14:47:39Z,4648,438
2011-06-23T09:17:20Z,4135,484
2012-01-02T12:10:07Z,4796,540
2016-07-12T05:36:56Z,5475,431
2011-01-03T22:16:38Z,5089,641
2014-12-02T07:08:11Z,3468,567
2016-10-16T12:18:24Z,5181,452
2013-05-27T04:08:30Z,5017,449
2011-12-10T11:47:37Z,5294,550
2011-05-20T18:15:50Z,4794,459
2014-01-24T19:13:21Z,2863,509
2013-11-03T07:31:41Z,4800,491
2011-01-04T05:48:08Z,4814,514
2011-08-05T08:42:37Z,5085,489
2016-04-17T00:57:35Z,4555,507
2016-05-03T03:04:44Z,6329,423
2012-05-04T19:55:33Z,4655,567
2014-01-22T02:08:10Z,5143,507
2014-11-13T06:07:52Z,4020,582
2015-06-04T04:01:17Z,4528,539
2012-12-27T13:21:22Z,5156,392
2012-10-27T21:48:41Z,4076,602
2011-05-28T23:40:31Z,5238,458
2013-05-09T05:47:42Z,4941,596
2012-08-09T22:58:22Z,4660,482
2016-08-03T19:09:52Z,5106,439
2015-12-26T15:39:28Z,3934,333
2016-10-24T22:16:32Z,4161,525
2011-12-10T09:08:05Z,5497,419
2012-03-04T13:49:54Z,4355,535
2016-04-10T12:08:16Z,4380,485
2014-08-19T12:07:23Z,5542,537
2014-04-09T13:52:09Z,5682,542
2012-05-24T19:19:58Z,6178,536
2011-02-24T05:49:23Z,4199,460
2011-05-08T23:36:11Z,4509,490
2015-09-13T11:21:01Z,6036,387
2011-04-15T21:02:22Z,4629,488
2013-09-14T09:22:43Z,6152,518
2015-06-02T05:32:26Z,5481,533
2013-10-14T22:28:15Z,4604,523
2015-04-06T20:38:05Z,5618,555
2012-03-24T13:40:25Z,5186,414
2014-08-12T10:15:38Z,5067,639
2015-05-17T02:18:22Z,5032,547
2013-03-11T21:06:43Z,4290,356
2013-12-21T16:49:36Z,5910,462
2015-07-21T06:25:08Z,2767,329
2015-08-12T02:32:13Z,5410,459
2011-02-24T10:32:27Z,5249,532
2012-01-05T08:35:01Z,4516,475
2011-10-19T12:05:54Z,5985,484
2011-02-06T12:55:20Z,6465,247
2012-11-24T21:18:04Z,4844,463
2012-12-12T00:33:09Z,5809,363
2012-01-27T13:33:44Z,6140,374
2016-12-14T00:11:02Z,4550,463
2015-09-12T07:12:37Z,5236,427
2012-11-12T00:01:58Z,5174,328
2015-12-28T02:53:40Z,4173,556
2013-05-11T16:58:14Z,4977,441
2015-08-25T00:39:37Z,5563,528
2012-09-25T04:30:55Z,4259,476
2014-02-06T12:45:56Z,6647,597
2011-01-06T22:47:35Z,4716,496
2011-03-11T19:57:35Z,4607,506
2016-08-16T11:20:02Z,2989,381
2014-06-28T04:33:12Z,6388,485
2012-05-06T02:34:50Z,3294,533
2011-03-06T18:30:28Z,5148,684
2015-11-04T21:54:45Z,3729,487
2013-07-08T03:37:37Z,3313,587
2012-08-25T14:18:12Z,5994,521
2015-02-05T01:55:05Z,5441,555
2012-09-19T19:16:21Z,4763,526
2013-02-27T06:45:45Z,6380,479
2013-01-11T22:24:22Z,5526,445
2014-05-16T09:22:59Z,5378,470
2011-02-09T19:09:50Z,5480,463
2015-02-04T01:35:28Z,4259,560
2013-02-22T22:12:17Z,4543,427
2012-04-24T21:53:08Z,5132,514
2016-07-05T16:35:07Z,5435,542
2013-11-27T05:20:25Z,5209,681
2015-12-25T10:00:00Z,5424,559
2011-11-05T22:12:51Z,4889,412
2013-10-17T14:38:59Z,3841,383
2016-10-02T18:05:26Z,5083,466
2016-03-09T13:32:47Z,4495,524
2016-11-19T17:50:39Z,5372,561
2013-01-25T20:02:25Z,4712,479
2016-06-09T09:43:28Z,4295,390
2015-05-07T10:55:21Z,5479,544
2011-10-04T22:19:12Z,5515,482
2014-10-20T15:43:43Z,4242,518
2012-01-05T09:49:06Z,4224,493
2013-05-15T00:49:26Z,4301,499
2011-11-15T00:21:07Z,4651,599
2011-11-16T15:56:17Z,4813,629
2016-08-25T17:09:19Z,3921,481
2016-08-20T15:23:26Z,4089,405
2015-04-15T06:52:25Z,4820,452
2011-02-16T18:47:39Z,6143,504
2012-02-15T22:02:34Z,5738,487
2011-04-24T06:39:31Z,5368,505
2013-05-12T17:18:19Z,6116,548
2011-03-11T02:54:02Z,3862,550
2012-11-06T05:39:56Z,4663,512
2015-08-19T09:29:43Z,4817,509
2014-10-18T06:34:50Z,5390,463
2013-02-11T15:32:09Z,6405,387
2012-09-21T00:33:23Z,5918,552
2013-09-05T18:52:37Z,3912,428
2011-06-22T05:20:40Z,4454,411
2016-07-24T16:49:28Z,4109,575
2016-08-07T16:50:25Z,4890,561
2014-09-06T18:23:27Z,5316,488
2016-07-05T20:33:02Z,4353,565
2013-01-07T19:51:27Z,4399,508
2013-01-08T23:17:40Z,6682,483
2011-06-21T03:47:50Z,5282,617
2012-04-25T12:31:48Z,6353,728
2011-04-27T17:57:39Z,4290,289
2014-05-09T19:57:33Z,5863,512
2013-06-11T12:20:27Z,4658,525
2014-04-14T22:15:24Z,4564,492
2016-09-07T02:24:48Z,4729,394
2013-03-05T21:36:41Z,4151,567
2012-09-18T09:48:00Z,6146,564
2014-09-23T09:44:19Z,4335,409
2016-12-06T03:16:58Z,6602,476
2016-04-24T20:47:29Z,1980,376
2012-05-02T13:37:04Z,4954,511
2013-10-21T22:34:56Z,6117,419
2013-06-26T05:09:33Z,6018,479
2015-07-05T08:27:27Z,5161,330
2011-03-01T14:23:31Z,5826,367
2014-04-19T09:32:03Z,4825,537
2016-09-05T20:20:05Z,5387,480
2015-04-07T19:21:57Z,5888,359
2014-12-28T17:50:39Z,5052,462
2015-09-08T10:17:56Z,4729,369
2016-11-18T08:12:59Z,4628,457
2011-02-14T05:37:11Z,4988,501
2011-11-26T01:02:37Z,4548,568
2014-11-24T02:37:23Z,4496,443
2015-04-06T21:04:04Z,5293,381
2014-10-28T01:06:34Z,4546,475
2013-04-04T02:22:56Z,5700,461
2013-07-19T00:06:35Z,4649,577
2012-02-07T05:18:47Z,5352,446
2016-06-25T11:35:25Z,4697,560
2012-01-04T18:06:08Z,5719,472
2012-07-15T01:54:55Z,5149,559
2014-09-08T07:58:24Z,7143,523
2013-03-24T06:58:22Z,4791,620
2014-02-16T04:53:50Z,4659,625
2016-08-22T00:44:47Z,6487,337
2015-11-24T10:16:49Z,3614,596
2016-06-10T00:25:15Z,6320,441
2015-03-19T01:02:39Z,5099,468
2011-10-01T07:51:18Z,4844,531
2014-01-21T16:37:52Z,5046,405
2011-01-24T11:57:47Z,5197,533
2015-03-02T10:30:40Z,5129,613
2011-04-03T15:31:59Z,5694,460
2012-02-04T21:16:58Z,4498,350
2012-04-13T20:24:32Z,6714,466
2013-12-08T09:37:53Z,6041,496
2014-03-15T23:28:31Z,5151,398
2015-07-07T15:37:19Z,5334,526
2012-10-07T21:24:32Z,5020,508
2015-04-12T04:37:36Z,3802,638
2011-12-24T01:49:32Z,5396,457
2012-02-22T19:32:17Z,4786,552
2011-11-23T08:57:26Z,4827,492
2014-11-24T09:38:58Z,5290,540
2012-04-02T14:34:35Z,5032,490
2015-06-02T19:22:45Z,4748,557
2013-10-01T07:50:43Z,6057,438
2015-03-05T03:17:31Z,5975,510
2014-05-17T07:24:27Z,5037,553
